,chapter,dim0,dim1,book_number,book_name,book_ch,sentiment_score,chapter_length
364,27,-0.1251714991119914,-0.0165076966347319,13,1 Chronicles,13-27,0.5967741935483871,34
365,28,0.3444807669310042,0.2321133861856366,13,1 Chronicles,13-28,0.2596899224806202,21
366,29,0.4141504117480988,0.189491189901236,13,1 Chronicles,13-29,0.3420195439739413,30
367,1,0.2745820881187024,0.1201934335856359,14,2 Chronicles,14-1,0.3243243243243243,17
368,2,0.2488734324649264,0.1710547435597955,14,2 Chronicles,14-2,0.3397435897435897,18
369,3,0.420243093800272,0.4506325331532424,14,2 Chronicles,14-3,0.3709677419354839,17
370,4,0.3913671890395047,0.4341796727238283,14,2 Chronicles,14-4,0.4074074074074074,22
371,5,0.4097094596174937,-0.1389861426839841,14,2 Chronicles,14-5,0.3673469387755102,14
372,6,0.1340049567352664,-0.1778798447432284,14,2 Chronicles,14-6,0.225201072386059,42
373,7,0.3107326793757527,-0.2798991647230927,14,2 Chronicles,14-7,0.2901554404145077,22
374,8,0.3520426432949409,0.0260306347430352,14,2 Chronicles,14-8,0.3768115942028985,18
375,9,0.3245323452479985,0.3221846734068409,14,2 Chronicles,14-9,0.4522292993630573,31
376,10,-0.0569297046853978,0.0933767877444941,14,2 Chronicles,14-10,0.25,19
377,11,-0.1169501439509538,0.120855495056573,14,2 Chronicles,14-11,0.2933333333333333,23
378,12,-0.1157538711904821,0.116264075478021,14,2 Chronicles,14-12,0.3017241379310345,16
379,13,-0.0844899666380902,0.0143746148909726,14,2 Chronicles,14-13,0.2134831460674157,22
380,14,-0.2813300566803306,0.1231956374483932,14,2 Chronicles,14-14,0.2837837837837837,15
381,15,-0.1598046932135478,-0.0302557464606372,14,2 Chronicles,14-15,0.2222222222222222,19
382,16,-0.2037230582639162,0.1896505486258943,14,2 Chronicles,14-16,0.2406015037593984,14
383,17,-0.2513857855776355,0.1625577552856345,14,2 Chronicles,14-17,0.2857142857142857,19
384,18,-0.2290932837234482,0.0071444099942783,14,2 Chronicles,14-18,0.2891156462585034,34
385,19,-0.1706270660963816,-0.1530884708980364,14,2 Chronicles,14-19,0.2262773722627737,11
386,20,-0.2521590428765445,-0.0785770895676059,14,2 Chronicles,14-20,0.2414772727272727,37
387,21,-0.2910137475570669,0.1399270210946722,14,2 Chronicles,14-21,0.1481481481481481,20
388,22,-0.2756769633076347,0.2135702378589415,14,2 Chronicles,14-22,0.2012987012987013,12
389,23,0.0066399301027904,-0.2068544476632165,14,2 Chronicles,14-23,0.2914572864321608,21
390,24,-0.0674172926253515,-0.1655526644799245,14,2 Chronicles,14-24,0.2113095238095238,27
391,25,-0.2006479198489169,0.0742146558313901,14,2 Chronicles,14-25,0.1940298507462686,28
392,26,-0.0725585167782025,0.1671553730534418,14,2 Chronicles,14-26,0.2678571428571428,23
393,27,-0.1322054501232661,0.2883141102637667,14,2 Chronicles,14-27,0.3414634146341463,9
394,28,-0.1678090891081086,-0.0992881673990655,14,2 Chronicles,14-28,0.2142857142857142,27
395,29,0.1778517330954821,-0.3885920415225692,14,2 Chronicles,14-29,0.2523961661341853,36
396,30,0.1057225737259918,-0.4291542950336393,14,2 Chronicles,14-30,0.2995951417004048,27
397,31,0.081907731739129,-0.2718132872863869,14,2 Chronicles,14-31,0.3225806451612903,21
398,32,-0.1047614846125411,-0.1250059533815739,14,2 Chronicles,14-32,0.2345276872964169,33
399,33,-0.0428102854214768,-0.1598679103182814,14,2 Chronicles,14-33,0.200836820083682,25
400,34,-0.0692723396253185,-0.2095745205914435,14,2 Chronicles,14-34,0.2492836676217765,33
401,35,0.1677219829555373,-0.2648904413236166,14,2 Chronicles,14-35,0.2340425531914893,27
402,36,-0.059512077409176,-0.0555962257225494,14,2 Chronicles,14-36,0.2763636363636363,23
403,1,-0.2114131866443368,0.2355931347265851,15,Ezra,15-1,0.3557692307692308,11
404,2,0.6262577102990817,0.7348437304718962,15,Ezra,15-2,0.4,70
405,3,0.1564475816986822,-0.3062178570229424,15,Ezra,15-3,0.2580645161290322,13
406,4,-0.4262852146426243,0.1562999170286811,15,Ezra,15-4,0.3985507246376811,24
407,5,-0.5121391954464198,0.0929159678331713,15,Ezra,15-5,0.3656716417910448,17
408,6,-0.3012438721160985,0.0275809559223957,15,Ezra,15-6,0.3028846153846153,22
409,7,-0.1107866336249091,-0.0691840141939888,15,Ezra,15-7,0.3038461538461538,28
410,8,0.2956391597453392,-0.2169881459933699,15,Ezra,15-8,0.2588832487309644,36
411,9,0.1332878343966172,-0.211438132613351,15,Ezra,15-9,0.1415094339622641,15
412,10,0.3502358163346676,-0.4434055561590779,15,Ezra,15-10,0.2080536912751678,44
413,1,-0.324273360772289,0.1907788596902632,16,Nehemiah,16-1,0.2093023255813953,11
414,2,-0.373446871411767,-0.3030609904370713,16,Nehemiah,16-2,0.3157894736842105,20
415,3,0.5128345090483888,-0.4040612716969286,16,Nehemiah,16-3,0.4234234234234234,32
416,4,-0.2914960553520875,-0.3781581031034825,16,Nehemiah,16-4,0.1928571428571428,23
417,5,-0.339071301044986,-0.0527054071985617,16,Nehemiah,16-5,0.2283464566929134,19
418,6,-0.1934652977846181,-0.400924934421183,16,Nehemiah,16-6,0.2148148148148148,19
419,7,0.2554468091584539,0.1706101652532086,16,Nehemiah,16-7,0.3235294117647059,73
420,8,-0.0216132037201965,0.3539403072121469,16,Nehemiah,16-8,0.2708333333333333,18
421,9,-0.3188962593343461,0.2459053329087251,16,Nehemiah,16-9,0.2987012987012987,38
422,10,0.1580392607739715,0.4924082886819206,16,Nehemiah,16-10,0.2394366197183098,39
423,11,0.6290527377400453,-0.1602108364779474,16,Nehemiah,16-11,0.3137254901960784,36
424,12,0.4120004725870339,0.0802271651886815,16,Nehemiah,16-12,0.3032786885245901,47
425,13,-0.1051114398876026,0.1652514244002288,16,Nehemiah,16-13,0.2376681614349775,31
426,1,0.0741907061448276,0.1458928618213389,17,Esther,17-1,0.396694214876033,22
427,2,-0.1559941821419826,0.0464166755916657,17,Esther,17-2,0.4038461538461538,23
428,3,0.1413534413609943,-0.3021435862025812,17,Esther,17-3,0.44,15
429,4,-0.0363655130172008,-0.0569442733929069,17,Esther,17-4,0.2772277227722772,17
430,5,-0.4379489971440833,0.0181546496291087,17,Esther,17-5,0.4556962025316455,14
431,6,-0.4054907238203097,0.0968957414704715,17,Esther,17-6,0.48,14
432,7,-0.4072855900652451,0.0041259953078043,17,Esther,17-7,0.2244897959183673,10
433,8,0.2291288659298423,-0.3143319396650456,17,Esther,17-8,0.2857142857142857,17
434,9,0.5184173677969468,-0.4093184014151944,17,Esther,17-9,0.1697247706422018,32
435,10,0.47999462495621,0.7712522768553394,17,Esther,17-10,0.4545454545454545,3
436,1,0.6957400325382591,0.2812833109486555,18,Job,18-1,0.2486486486486486,22
437,2,0.616714241846723,0.3266224742948145,18,Job,18-2,0.1627906976744186,13
438,3,-0.0890416841083058,-0.0639882039739132,18,Job,18-3,0.217391304347826,26
439,4,0.0902603719391502,-0.129066476919088,18,Job,18-4,0.1965811965811965,21
440,5,-0.0727215829891408,-0.1328443107753406,18,Job,18-5,0.15625,27
441,6,-0.287910757988847,0.2556545571312937,18,Job,18-6,0.1893491124260355,30
442,7,-0.1630802600445578,0.1000979942466643,18,Job,18-7,0.119047619047619,21
443,8,-0.0698552662019278,-0.1334783723774202,18,Job,18-8,0.2314814814814814,22
444,9,-0.2177867130487896,0.190272009441101,18,Job,18-9,0.1604938271604938,35
445,10,-0.2824662930599099,0.3153514015374038,18,Job,18-10,0.1538461538461538,22
446,11,-0.0575028256112313,0.0497039302343713,18,Job,18-11,0.1875,20
447,12,0.0979798516800971,-0.241358608527908,18,Job,18-12,0.296,25
448,13,-0.2047381417242895,0.1812589788335627,18,Job,18-13,0.2210526315789473,28
449,14,-0.1704307266388461,-0.0463788311726323,18,Job,18-14,0.1403508771929824,22
450,15,-0.0235222859244938,-0.156547820929312,18,Job,18-15,0.1645021645021645,35
451,16,-0.1597883608279328,0.1709922227901467,18,Job,18-16,0.1008403361344537,22
452,17,-0.1409239337110848,0.0209157720381651,18,Job,18-17,0.2142857142857142,16
453,18,0.0740358519341868,-0.3064064116921849,18,Job,18-18,0.2133333333333333,21
454,19,-0.1405357352936193,0.2940522725150351,18,Job,18-19,0.1140939597315436,29
455,20,-0.0698349754769274,-0.2467428718559022,18,Job,18-20,0.1929824561403508,29
456,21,-0.1129365149141876,-0.0375296652746892,18,Job,18-21,0.189873417721519,34
457,22,0.0311296597143791,-0.0968748293664842,18,Job,18-22,0.2323943661971831,30
458,23,-0.2708916688917414,0.3209580956170103,18,Job,18-23,0.2972972972972973,17
459,24,-0.0351974713025519,-0.18464690786965,18,Job,18-24,0.1401273885350318,25
460,25,0.1374690695857858,-0.1471276673543125,18,Job,18-25,0.24,6
461,26,0.1379511606926952,-0.2454403660838728,18,Job,18-26,0.3043478260869565,14
462,27,-0.0826910953368987,-0.0904614875938818,18,Job,18-27,0.1666666666666666,23
463,28,0.0981191632607486,-0.2383047608826861,18,Job,18-28,0.3069306930693069,28
464,29,0.0172852802148765,0.1967628115654244,18,Job,18-29,0.2613636363636363,25
465,30,-0.1457611934369657,0.1110141208028546,18,Job,18-30,0.1156462585034013,31
466,31,-0.227810049531933,0.2875393220106607,18,Job,18-31,0.1715481171548117,40
467,32,0.1327626991374128,0.1370877533099385,18,Job,18-32,0.2959183673469387,22
468,33,-0.0537212947858145,0.0658747760563379,18,Job,18-33,0.2243589743589743,33
469,34,-0.0686313575691135,0.0191569323936946,18,Job,18-34,0.2195121951219512,37
470,35,0.086899406448762,0.0693966249059797,18,Job,18-35,0.2045454545454545,16
471,36,0.074506068376895,-0.1265905579081117,18,Job,18-36,0.2142857142857142,33
472,37,0.027710032444843,-0.2867653274770721,18,Job,18-37,0.2948717948717949,24
473,38,0.1495303903747153,-0.2350403557761157,18,Job,18-38,0.2536231884057971,38
474,39,0.0429074528319645,-0.2810400689911622,18,Job,18-39,0.2122905027932961,38
475,40,-0.0112278901141869,-0.1513451936947726,18,Job,18-40,0.217391304347826,28
476,41,0.0300432695212399,-0.1644144739443271,18,Job,18-41,0.1851851851851851,25
477,42,0.617964075990563,0.3483982097677251,18,Job,18-42,0.2946428571428571,17
478,1,0.0193587493328487,-0.2667653354665871,19,Psalms,19-1,0.2222222222222222,6
479,2,0.0698334914686861,0.0499025279303558,19,Psalms,19-2,0.1951219512195122,12
480,3,-0.1946693739357982,-0.0508633238806877,19,Psalms,19-3,0.265625,8
481,4,-0.0603759473293921,0.0620118049610876,19,Psalms,19-4,0.2465753424657534,8
482,5,-0.2093134673646287,-0.0945552252147288,19,Psalms,19-5,0.1925925925925926,12
483,6,-0.194480019924512,-0.0834554759705895,19,Psalms,19-6,0.1604938271604938,10
484,7,-0.1250852928121356,-0.0547197494901247,19,Psalms,19-7,0.1437125748502994,17
485,8,0.08573378958923,-0.0286705384912864,19,Psalms,19-8,0.2333333333333333,9
486,9,0.0060490287117857,0.0032040863331632,19,Psalms,19-9,0.2479338842975206,20
487,10,-0.121270734940573,-0.1122733258733435,19,Psalms,19-10,0.1521739130434782,18
488,11,-0.019321787056384,-0.2377772581904945,19,Psalms,19-11,0.2272727272727272,7
489,12,-0.0055545348647957,-0.0924674467380436,19,Psalms,19-12,0.2394366197183098,8
490,13,-0.208013126669511,0.000496933990807,19,Psalms,19-13,0.2105263157894736,6
491,14,-0.0435623349526807,0.0086923474702009,19,Psalms,19-14,0.1951219512195122,7
492,15,0.0910723494990661,-0.1854853863059763,19,Psalms,19-15,0.2608695652173913,5
493,16,-0.0640367425944586,-0.0537126776585479,19,Psalms,19-16,0.2954545454545454,11
494,17,-0.2571198615052458,-0.0300553883968552,19,Psalms,19-17,0.22,15
495,18,-0.0976278748777311,-0.0832216136632816,19,Psalms,19-18,0.2176308539944903,50
496,19,0.0193894663228072,-0.1465723015643206,19,Psalms,19-19,0.2794117647058823,14
497,20,0.0489366730616562,0.0844329303561332,19,Psalms,19-20,0.3,9
498,21,0.0231218988837341,-0.0082317086539588,19,Psalms,19-21,0.3,13
499,22,-0.1359634963757906,-0.0065892314158393,19,Psalms,19-22,0.1866028708133971,31
500,23,-0.0044273525881619,-0.1464412665217883,19,Psalms,19-23,0.2727272727272727,6
501,24,0.1452691977764057,-0.0240895014478475,19,Psalms,19-24,0.3176470588235294,10
502,25,-0.2013811825561188,-0.1832356055777399,19,Psalms,19-25,0.2527472527472527,22
503,26,-0.069714354086604,-0.1609970762291339,19,Psalms,19-26,0.2528735632183908,12
504,27,-0.2898967319994379,-0.126741475449428,19,Psalms,19-27,0.213235294117647,14
505,28,-0.058464475593503,-0.1684997738473092,19,Psalms,19-28,0.2323232323232323,9
506,29,0.2780823965243175,-0.1726332309682386,19,Psalms,19-29,0.2602739726027397,11
507,30,0.0397206537116,-0.1008577145905111,19,Psalms,19-30,0.2815533980582524,12
508,31,-0.3438873650328352,-0.1301208813061903,19,Psalms,19-31,0.2364532019704433,24
509,32,-0.141880609215897,-0.0839803020647581,19,Psalms,19-32,0.1818181818181818,11
510,33,0.2001774187332882,-0.1506610301886083,19,Psalms,19-33,0.2802547770700637,22
511,34,-0.0419321714939391,-0.3085389298905952,19,Psalms,19-34,0.2,22
512,35,-0.2528866584713115,-0.0616225779638714,19,Psalms,19-35,0.1877934272300469,28
513,36,-0.1277692521534066,-0.1530486777961668,19,Psalms,19-36,0.1769911504424778,12
514,37,-0.0729117033333796,-0.3122452363118267,19,Psalms,19-37,0.1942857142857142,40
515,38,-0.3526867392699687,-0.0985120983528135,19,Psalms,19-38,0.1224489795918367,22
516,39,-0.205141966182192,-0.0409277758391506,19,Psalms,19-39,0.1720430107526881,13
517,40,-0.1994954679593825,0.0098473943893055,19,Psalms,19-40,0.2294117647058823,17
518,41,-0.2748639836562639,-0.1773526986297894,19,Psalms,19-41,0.205607476635514,13
519,42,-0.2445548606168423,0.2296732065717374,19,Psalms,19-42,0.1875,11
520,43,-0.1293781352576698,0.2856193614534258,19,Psalms,19-43,0.2325581395348837,5
521,44,-0.01628659891638,0.3820610662275943,19,Psalms,19-44,0.1466666666666666,26
522,45,0.0592730024229431,0.0923354935728512,19,Psalms,19-45,0.3305785123966942,17
523,46,0.1067412296065219,0.2512515955027206,19,Psalms,19-46,0.2087912087912088,11
524,47,0.2420643321724864,0.3865431782347295,19,Psalms,19-47,0.2926829268292683,9
525,48,0.0672442091961679,0.164104149750056,19,Psalms,19-48,0.3,14
526,49,-0.1090653260058982,0.0130659708534315,19,Psalms,19-49,0.1858407079646017,20
527,50,-0.0936101287919279,0.1631189970358966,19,Psalms,19-50,0.1954022988505747,23
528,51,-0.2025075620839503,0.0817165843885409,19,Psalms,19-51,0.2043010752688172,19
529,52,-0.0920099225121774,0.0211918138968287,19,Psalms,19-52,0.2142857142857142,9
530,53,-0.1092184886934255,0.1968163646720916,19,Psalms,19-53,0.1612903225806451,6
531,54,-0.178222430802535,0.1862590556616025,19,Psalms,19-54,0.1948051948051948,7
532,55,-0.3884667758833717,0.0210123341948947,19,Psalms,19-55,0.1047619047619047,23
533,56,-0.264614715713056,0.1282423172119325,19,Psalms,19-56,0.1679389312977099,13
534,57,-0.0709253999552146,0.1726676038873262,19,Psalms,19-57,0.2574257425742574,11
535,58,-0.0377073781339188,-0.0314798055128701,19,Psalms,19-58,0.1538461538461538,11
536,59,-0.2056378219347956,0.1990215185507335,19,Psalms,19-59,0.1951219512195122,17
537,60,-0.0153088110397493,0.3644161221299535,19,Psalms,19-60,0.1780821917808219,12
538,61,-0.1347473731505853,0.1850956906091789,19,Psalms,19-61,0.2790697674418604,8
539,62,-0.0942463714284017,0.1264402315595541,19,Psalms,19-62,0.2352941176470588,12
540,63,-0.0662722120835895,0.0878369464003557,19,Psalms,19-63,0.3043478260869565,11
541,64,-0.1369305448439668,-0.0080048986723696,19,Psalms,19-64,0.1829268292682926,10
542,65,0.079137922256342,0.1591877642626685,19,Psalms,19-65,0.3118279569892473,13
543,66,-0.0425041867869756,0.3298744438873153,19,Psalms,19-66,0.2450980392156862,20
544,67,0.2351977189570059,0.4351255428432453,19,Psalms,19-67,0.2777777777777778,7
545,68,0.041779220427142,0.3358684373311144,19,Psalms,19-68,0.2515527950310559,35
546,69,-0.2312201589023957,0.0684051925580904,19,Psalms,19-69,0.175,36
547,70,-0.1484140325462697,0.1589474608858852,19,Psalms,19-70,0.1818181818181818,5
548,71,-0.2107673666224066,0.1096982658293128,19,Psalms,19-71,0.219626168224299,24
549,72,0.0941103097300602,0.0533304175771899,19,Psalms,19-72,0.2622950819672131,20
550,73,-0.2479493605330733,-0.0298119794354838,19,Psalms,19-73,0.1888111888111888,28
551,74,0.0146753033191235,0.1652723944389312,19,Psalms,19-74,0.1568627450980392,23
552,75,0.0552232207842971,0.1019364872511539,19,Psalms,19-75,0.3111111111111111,10
553,76,0.0557123947335745,0.1764125318938899,19,Psalms,19-76,0.2,12
554,77,-0.1115986627435607,0.1579522941490345,19,Psalms,19-77,0.2421052631578947,20
555,78,0.0420571345991141,0.1183293762499753,19,Psalms,19-78,0.1978021978021978,72
556,79,0.0935331512606497,0.2703507644187112,19,Psalms,19-79,0.1494252873563218,13
557,80,0.0406591222702421,0.3614560138062575,19,Psalms,19-80,0.2452830188679245,19
558,81,-0.0224834594541469,0.1695075784474294,19,Psalms,19-81,0.2277227722772277,16
