index,chapter,dim0,dim1,book
4,5,-0.4641402844036848,-0.224413737985094,49
5,6,-0.14688602104990184,0.6851092067381588,49
0,1,-0.161099908208985,-0.3944195062943839,50
1,2,0.0068134526735753025,-0.4030983031111236,50
2,3,-0.49361943884055715,0.5059116322939351,50
3,4,0.6479058943759672,0.2916061771115727,50
0,1,-0.0495690306879001,-0.28290012923785157,51
1,2,-0.4649818321604066,-0.3428232694295868,51
2,3,-0.22667161914790723,0.6583674050338001,51
3,4,0.7412224819962139,-0.03264400636636129,51
0,1,-0.2599389360860672,-0.46219634677834043,52
1,2,-0.43352486196278595,0.09019076581377215,52
2,3,-0.2373753622329655,0.23900183501570627,52
3,4,0.5669982043023368,-0.35786047930146986,52
4,5,0.3638409559794814,0.4908642252503323,52
0,1,-0.4082952229925093,-0.45373321181688886,53
1,2,-0.2298818281924277,0.5469896539511603,53
2,3,0.6381770511849368,-0.0932564421342714,53
0,1,-0.43396506003777635,0.0020481083831094425,54
1,2,0.3158457134864138,0.7127142404386183,54
2,3,0.5267768331968209,-0.23405008495029345,54
3,4,-0.30435758943221586,-0.06142618599717527,54
4,5,0.29520089127615595,-0.41331037583595304,54
5,6,-0.3995007884893984,-0.005975702038305538,54
0,1,-0.22236635687198145,0.6853083363944796,55
1,2,0.1610564237190935,-0.2880923811047198,55
2,3,0.62674095789193,-0.021649206925451057,55
3,4,-0.5654310247390419,-0.3755667483643087,55
0,1,-0.4526552105588082,-0.464716011121929,56
1,2,-0.21689887406310185,0.5883094214880333,56
2,3,0.66955408462191,-0.12359341036610423,56
0,1,-0.14019419522661297,0.7617482601173127,58
1,2,-0.06267822492373505,0.2428771888854547,58
2,3,0.48138813618756393,-0.08666660543751685,58
3,4,0.5088191013264566,-0.05593167482034343,58
4,5,-0.25112726104078004,0.13251012771658205,58
5,6,0.16160276798215817,-0.08298745539628682,58
6,7,-0.2313849643978725,-0.14703199703795275,58
7,8,-0.4295324658842558,-0.1479384509714184,58
8,9,-0.3811124024224517,-0.3158711577145939,58
9,10,-0.07152627376123212,-0.2654166845646263,58
10,11,0.18953987254010043,-0.04325787517606702,58
11,12,0.1642380081328083,0.09442129551612996,58
12,13,0.06196790148785363,-0.08645497111667357,58
0,1,-0.16811217161664363,0.34523746631444274,59
1,2,0.030849241967704284,-0.00294796446402786,59
2,3,-0.6160731429991395,-0.44273478309442243,59
3,4,0.11406486043200771,0.5309136541027516,59
4,5,0.639271212216071,-0.43046837285874406,59
0,1,-0.2499829433070768,-0.4381709899166646,60
1,2,-0.3219957068323379,-0.23212969097212993,60
2,3,-0.24538103011360066,0.6456120792469168,60
3,4,0.08605141259990373,0.06805671066752521,60
4,5,0.7313082676531119,-0.0433681090256477,60
0,1,-0.5988182507861077,-0.34927148309346423,61
1,2,0.6223230465523467,-0.3111364523353749,61
2,3,-0.023504795766238953,0.660407935428839,61
0,1,0.7027351918215325,-0.3854900528135759,62
1,2,0.2817566056594407,0.5925869335072709,62
2,3,-0.2559641788732497,0.18066605361968208,62
3,4,-0.33622804319740124,-0.03465311332124721,62
4,5,-0.3922995754103221,-0.35310982099212973,62
0,1,0.2165558991779197,0.09617624672501023,66
1,2,0.7002662712275598,-0.15361673006920368,66
2,3,0.7200552319960465,-0.020401617674550607,66
3,4,-0.07674414062879659,0.49222312814510005,66
4,5,-0.176689886153118,0.40508898364956825,66
5,6,-0.18133296625057801,-0.1014357446567677,66
6,7,-0.12707246033105163,0.5511101136897003,66
7,8,-0.293829687994253,-0.18814611384126304,66
8,9,-0.22839443475231194,-0.19059172731100377,66
9,10,-0.08108965145683367,0.07971864402387123,66
10,11,-0.1432440343061569,-0.14605867958019034,66
11,12,-0.09935131694783629,-0.29877274089128025,66
12,13,-0.06406917307198075,-0.2121904669576529,66
13,14,-0.15600362095596076,-0.02878851280700779,66
14,15,-0.023953628869603113,0.10494140685339508,66
15,16,-0.16244078228673248,-0.24935515693390256,66
16,17,-0.058172186639713346,-0.2380706686656114,66
17,18,-0.013390901581223524,-0.2463128274318671,66
18,19,-0.07264585330547424,-0.02836902483467023,66
19,20,-0.08663674513817445,0.03838304476845067,66
20,21,0.05823014850203848,0.2383773074930997,66
21,22,0.349953919766234,0.09609113630677592,66
